sample_idx,baseline,flip_action_x,scale_action_0.01x,scale_action_0.05x,scale_action_2x,scale_action_15x,scale_action_20x,random_action,obs_gaussian_0.01,add_0.02_all,add_0.04_all,add_0.10_all,add_0.20_all
63,0.030768809840083122,5.536052227020264,3.3250484466552734,3.4430975914001465,25.040220260620117,1869.92041015625,4360.62109375,17.937536239624023,0.31791743636131287,0.09840785712003708,0.2159772515296936,0.5696554183959961,2.9597573280334473
64,0.23412033915519714,0.9585385918617249,0.38368281722068787,0.41885435581207275,0.6008542776107788,417.2093811035156,734.2418212890625,3.203320264816284,0.20409385859966278,0.3351207971572876,0.8529064655303955,2.003387451171875,4.743711471557617
65,0.016198880970478058,0.9810160398483276,1.9940950870513916,1.73623526096344,28.762237548828125,2312.661865234375,3047.85009765625,6.998694896697998,0.011933489702641964,0.09902969747781754,0.4458405673503876,2.6350173950195312,6.37941312789917
66,0.009109563194215298,0.5309769511222839,1.2374050617218018,1.240404486656189,37.23355484008789,2127.225341796875,4651.3994140625,3.3917224407196045,0.0063285925425589085,0.34013307094573975,1.2580792903900146,4.240707874298096,9.679680824279785
67,0.06285283714532852,3.3598978519439697,4.312622547149658,3.8404295444488525,17.84811019897461,1444.38134765625,2293.105224609375,24.030662536621094,2.0073230266571045,0.25497546792030334,0.6441560387611389,2.7664685249328613,5.016655445098877
68,0.007925496436655521,4.000441074371338,3.4109246730804443,3.797633171081543,25.55211639404297,2452.95556640625,4258.8349609375,4.037916660308838,1.7650001049041748,0.021769557148218155,0.08169354498386383,0.725041925907135,3.996450185775757
69,0.028351394459605217,0.0509217232465744,0.641090452671051,0.5575542449951172,2.5943844318389893,487.90509033203125,725.7882080078125,30.53160858154297,0.29000914096832275,0.2212226390838623,0.7855253219604492,2.4591996669769287,5.58455228805542
70,0.22139456868171692,2.2551498413085938,1.7051630020141602,1.393409013748169,1.0981688499450684,30.441869735717773,56.972679138183594,2.4299473762512207,0.3816424012184143,0.19390878081321716,0.47601431608200073,1.613439679145813,4.096169471740723
71,0.05528805032372475,3.211625814437866,2.9259085655212402,2.624330759048462,19.99747085571289,2253.57666015625,3867.86669921875,28.70939826965332,0.6528230905532837,0.14104728400707245,0.2834531366825104,0.7625507116317749,4.074642181396484
72,0.04286991059780121,26.883543014526367,8.863779067993164,8.895475387573242,25.87547492980957,1138.151123046875,1412.605712890625,35.40675354003906,0.0389217883348465,0.1490856260061264,0.4424079358577728,1.3142788410186768,2.093806028366089
