ep,which_goal,steps_accum,reward,loss,diff,raw_input_action_x,raw_input_action_y,assisted_action_x,assisted_action_y,gamma
17,,5,64.96068778269367,3.1481165885925293,2.209358,-1.0,-1.0000305,0.011882491,0.9639849,0.6
17,,6,75.69706200486786,1.028676986694336,1.940172,-0.0,-1.0000305,-0.35587913,0.90722334,0.6
17,,7,83.60374533219515,1.088481068611145,1.7540444,-0.0,-1.0000305,0.018869553,0.7539125,0.6
17,,8,85.23579202915496,0.557752251625061,1.4885218,-1.0,-1.0000305,0.010193387,0.09322457,0.6
17,,9,85.80278679984245,1.0248042345046997,1.4810442,-0.9060335,-1.0000305,0.51578534,-0.58539426,0.6
17,,10,84.1928535420047,2.8302204608917236,1.4859818,-0.7148961,-1.0000305,0.4117099,-0.031061593,0.6
17,,11,86.37129815310716,0.5062398314476013,1.0737531,-0.8669088,-1.0000305,-0.49572283,0.007524243,0.6
17,,12,89.69855992074098,0.8927438259124756,1.4469811,-0.0,-1.0000305,-0.018169198,0.4468364,0.6
17,0.0,13,87.54601057131374,2.3652124404907227,1.6258525,-0.86663413,-1.0000305,-0.2140036,0.48908654,0.6
18,,1,7.975448863409942,0.7815930843353271,1.9950322,-0.0,-1.0000305,0.27458912,0.97601455,0.6
